Item Type,Product ID,Product Name,Product Type,Product Code/SKU,Bin Picking Number,Brand Name,Option Set,Option Set Align,"Product Description",Price,Cost Price,Retail Price,Sale Price,Fixed Shipping Cost,Free Shipping,Product Warranty,Product Weight,Product Width,Product Height,Product Depth,Allow Purchases?,Product Visible?,Product Availability,Track Inventory,Current Stock Level,Low Stock Level,Category,Product File - 1,Product File Description - 1,Product File Max Downloads - 1,Product File Expires After - 1,Product Image ID - 1,Product Image File - 1,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image ID - 2,Product Image File - 2,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Product Image ID - 3,Product Image File - 3,Product Image Description - 3,Product Image Is Thumbnail - 3,Product Image Sort - 3,Search Keywords,Page Title,Meta Keywords,Meta Description,MYOB Asset Acct,MYOB Income Acct,MYOB Expense Acct,Product Condition,Event Date Required?,Event Date Name,Event Date Is Limited?,Event Date Start Date,Event Date End Date,Sort Order,Product Tax Class,Product UPC/EAN,Stop Processing Rules,Product URL,Redirect Old URL?,GPS Global Trade Item Number,GPS Manufacturer Part Number,GPS Gender,GPS Age Group,GPS Color,GPS Size,GPS Material,GPS Pattern,GPS Item Group ID,GPS Category,GPS Enabled,Avalara Product Tax Code,Product Custom Fields
Product,117,"CRANKSHAFT,",P,88961554,1,Chevrolet,,Right,"<p>88961554<br />Crankshaft, Forged Steel (572-cubic-inches)</p> <ul> <li>Internally balanced</li> <li>Premium 4340 steel forging for 572-cubic-inch engines</li> <li>Use neutral balance damper and flexplate or flywheel</li> <li>1-piece rear seal</li> </ul> <p>NOTE: Must use main bearing P/N 88962212 and rod bearing&nbsp;P/N 88961556.</p>",1633,1982.93,2332.86,0,0,N,,81.34,9.3,9.3,32,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Crankshafts ,,,,,297,s/629/88961554__97257.jpg,"CRANKSHAFT,",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/crankshaft/88961554,,,,,,,,,,,,N,,
Product,114,"CHAIN PKG,TIMING (BB CHEVY)",P,12371053,1,Chevrolet,,Right,"<p>12371053<br />Timing Chain Kit, 502 (second design Gen VI)</p> <ul> <li>Heavy-duty timing chain kit for all second-design 502 Gen VI&nbsp;roller-lifter engines with aluminum front timing cover</li> <li>Kit includes chain P/N 10114177, crankshaft sprocket P/N 12550039,&nbsp;camshaft sprocket P/N 12551401, camshaft retainer and bolts</li> <li>Also used in 572</li> </ul>",54.86,43.88,64.69,0,0,N,,3.46,6.25,4.25,6.75,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Timing Chains & Sprockets ,,,,,295,b/885/12371053__28177.jpg,"CHAIN PKG,TIMING (BB CHEVY)",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/chain-pkg-timing-bb-chevy/12371053,,,,,,,,,,,,N,,
Product,116,"ACCESSORY DRIVE PKG,SERP",P,19258433,1,Chevrolet,,Right,"<p>19258433<br />LC9 5.3L Accessory Drive System without A/C<br />The workhorse 5.3L LC9 engine assembly comes with an alternator&nbsp;bracket attached. To complete the installation of your engine, the parts&nbsp;listed below will complete the factory-installed FEAD assembly.&nbsp;These components are engineered for heavy-duty work-truck use, and&nbsp;will provide years of reliable service in your performance vehicle.<br />The system includes:<br />Part # QTY Description<br />12626222 1 Drive Belt<br />12580771 1 Idler Pulley w/Bolt<br />20989651 1 Alternator<br />11516360 2 Alternator Bolts<br />20756714 1 P/S Pump<br />12554032 1 P/S Brace<br />11514597 2 P/S Brace Nuts<br />11515764 1 P/S Brace Bolt<br />12605677 1 P/S Pump Pulley<br />11515767 3 Stg Pump Mtg Bolt<br />19257882 1 Bolt 3/8"" x 16<br />09440957 1 Nut 3/8"" x 16<br />19258317 1 Washer<br />Power Steering Pump Pulley Install Tool (Included)<br /><br />Note : This kit is designed to include the necessary parts to install the&nbsp;complete kit on a Chevrolet Performance 5.3L Crate Engine. If you do&nbsp;not have a Chevrolet Performance 5.3L Crate Engine, you may need&nbsp;some additional hardware. The following parts are included with the&nbsp;Chevrolet Performance 5.3L Crate Engine and are not part of this kit:<br />11518633 2 Bolt, Tensioner<br />12609719 1 Tensioner<br />12554030 1 Bracket, Steering/Generator<br />11516744 4 Bolt, Bracket<br />12634105 1 Balancer<br />12557840 1 Bolt, Balancer<br />12600767 1 Kit, Water Pump (includes gaskets)<br />12551926 6 Bolt, Water Pump</p>",374.08,369.46,441.14,0,0,N,,0.44,20.3,10.7,24.3,Y,Y,Y,none,0,0,LS & LSX Engines & Components/LS & LSX Engine Components/Accessory Drive Systems ,,,,,724,i/330/19258433__81459.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/accessory-drive-pkg-serp/19258433,,,,,,,,,,,,N,,
Product,120,"HEAD ASM,CYL (OVAL PORT) W/VALVES*2.25""*",P,12363390,1,Chevrolet,,Right,"<p>12363390<br />Bowtie Oval Port Aluminum Cylinder Head Assembly</p> <ul> <li>Completely assembled with 2.250""/1.880"" 11/32"" stem valves</li> <li>290cc oval intake ports</li> <li>110cc exhaust ports</li> <li>110cc combustion chambers</li> </ul> <p>This head is assembled with the following components:</p> <p>12366987 2.250"" Intake Valves<br /> 12366990 Valve Spring Retainers<br />12366988 1.880"" Exhaust Valves<br /> 12366992 Valve Locks<br />12462970 Valve Springs<br /> 12495690 Valve Seals<br />3875916 Valve Spring Shims<br /> 3921912 Rocker Arm Studs<br />3860038 Pushrod Guideplates<br /><br />Big-Block Cylinder Heads<br />Part Number:&nbsp;12363390<br />Description:&nbsp;Oval alum<br />Casting Number:&nbsp;12363391<br />Material:&nbsp;Alum<br />Port Size (cc):&nbsp;290<br />Port Type:&nbsp;Oval<br />Valve Angle:&nbsp;BBC<br />Chbr (cc):&nbsp;110<br />Int Vlv:&nbsp;2.250<br />Exh Vlv:&nbsp;1.880<br />Exh Port:&nbsp;Square<br />Plug Type:&nbsp;Std<br />Heat Riser:&nbsp;no<br />Rocker Stud:&nbsp;Screw-in<br />Notes:&nbsp;Semi-open, oval port</p>","1,028.03",1066.94,"1,212.30",0,0,N,,39,9.8,7.3,25,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Cylinder Heads/Aluminum Bowtie Street Cylinder Heads ,,,,,722,j/801/12363390__10081.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/head-asm-cyl-oval-port-w-valves-2-25/12363390,,,,,,,,,,,,N,,
Product,121,"HEAD ASM,CYL (OVAL PORT) W/VALVES*2.19""*",P,12363392,1,Chevrolet,,Right,"<p>12363392<br />Bowtie Oval Port Aluminum Cylinder Head Assembly</p> <ul> <li>Completely assembled with 2.190""/1.880"" 11/32"" stem valves</li> <li>290cc oval intake ports</li> <li>110cc exhaust ports</li> <li>110cc combustion chambers</li> </ul> <p>This head is assembled with the following components:</p> <p>12366986 2.190"" Intake Valves<br /> 12366990 Valve Spring Retainers<br />12366988 1.880"" Exhaust Valves<br /> 12366992 Valve Locks<br />12462970 Valve Springs<br /> 12495690 Valve Seals<br />3875916 Valve Spring Shims<br /> 3921912 Rocker Arm Studs<br />3860038 Pushrod Guideplates</p> <p>Big-Block Cylinder Heads<br />Part Number:&nbsp;12363392<br />Description:&nbsp;Oval alum<br />Casting Number:&nbsp;12363391<br />Material:&nbsp;Alum<br />Port Size:&nbsp;290<br />Port Type:&nbsp;Oval<br />Valve Angle:&nbsp;BBC<br />Chbr (cc):&nbsp;110<br />Int Vlv (in):&nbsp;2.190<br />Exh Vlv (in):&nbsp;1.880<br />Exh Port:&nbsp;Square<br />Plug Type:&nbsp;Std<br />Heat Riser:&nbsp;no<br />Rocker Stud:&nbsp;Screw-in<br />Notes:&nbsp;Semi-open, oval port</p>","1,002.86",990.47,"1,182.61",0,0,N,,43.1,9.8,7.3,25,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Cylinder Heads/Aluminum Bowtie Street Cylinder Heads ,,,,,299,y/269/12363392__43842.jpg,"HEAD ASM,CYL (OVAL PORT) W/VALVES*2.19""*",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/head-asm-cyl-oval-port-w-valves-2-19/12363392,,,,,,,,,,,,N,,
Product,118,"DAMPENER,TORSIONAL",P,19301706,1,Chevrolet,,Right,"<p>Balancers and Pulleys</p> <p>Balancers are relatively small parts that play a big role in how&nbsp;smooth an engine runs. Balancers are also known as torsional&nbsp;dampers or harmonic balancers, which is indicative of how&nbsp;they help control unwanted crankshaft vibrations. By controlling&nbsp;vibrations, Chevrolet Performance balancers help engines run&nbsp;smoothly, which also extends engine life.<br />Part Number:&nbsp;19301706<br />Engine Application:&nbsp;1970-74 350; ZZ5 and CT 400 crate engine<br />Outside Diameter:&nbsp;8""<br />Technical Notes:&nbsp;Nodular iron. Inertia ring is 1-11/16"" wide. Use with timing pointer P/N 3991436. For externally balanced engines</p>",111.11,109.74,131.02,0,0,N,,0,8.3,3.3,8.8,Y,Y,Y,none,0,0,Small-Block Crate Engines & Components/Small Block Engine Components/Balancers & Pulleys,,,,,723,m/305/19301706__34783.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/dampener-torsional/19301706,,,,,,,,,,,,N,,
Product,122,"HEAD ASM,CYL (OVAL PORT)",P,12363399,1,Chevrolet,,Right,"<p>12363399<br />Bowtie Oval Port Aluminum Cylinder Head, Bare</p> <ul> <li>Fully machined</li> <li>Semi-finished for 2.190""/1.880"" valves</li> <li>Bronze guides can be finished to 11/32"" or 3/8""</li> <li>290cc high-velocity oval intake ports</li> <li>110cc exhaust ports</li> <li>110cc semi-open combustion chambers</li> </ul> <p>Big-Block Cylinder Heads<br />Part Number:&nbsp;12363399<br />Description:&nbsp;Oval alum<br />Casting Number:&nbsp;12363391<br />Material:&nbsp;Alum<br />Port Size (cc):&nbsp;290<br />Port Type:&nbsp;Oval<br />Valve Angle:&nbsp;BBC<br />Chbr (cc):&nbsp;110<br />Int Vlv (in):&nbsp;2.190<br />Exh Vlv (in):&nbsp;1.880<br />Exh Port:&nbsp;Square<br />Plug Type:&nbsp;Std<br />Heat Riser:&nbsp;no<br />Rocker Stud:&nbsp;Screw-in<br />Notes:&nbsp;Bare 3392</p>",770.76,761.24,908.92,0,0,N,,36.1,9.8,7.3,25,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Cylinder Heads/Aluminum Bowtie Street Cylinder Heads ,,,,,721,q/398/12363399__91473.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/head-asm-cyl-oval-port/12363399,,,,,,,,,,,,N,,
Product,119,"CLEANER KIT,AIR",P,12498951,1,Chevrolet,,Right,"<p>12498951<br />Air Cleaner, Ram Jet 350</p> <ul> <li>Designed for use with throttle body on Ram Jet 350 crate engine</li> <li>Can be used on other applications</li> </ul>",75.18,74.24,88.65,0,0,N,,4.74,8.6,8.3,9.1,Y,Y,Y,none,0,0,Small-Block Crate Engines & Components/Small Block Engine Components/Carburetors and Throttle Bodies /Air Cleaners,,,,,298,g/612/12498951__48587.jpg,"CLEANER KIT,AIR",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/cleaner-kit-air/12498951,,,,,,,,,,,,N,,
Product,124,"HEAD ASM,CYL (MCHG)(RECT PORT)",P,12363408,1,Chevrolet,,Right,"<p>12363408<br />Bowtie Rectangular Port Aluminum Bare Cylinder Head<br />This NHRA-legal aluminum cylinder head is a replacement for the&nbsp;L88 Big-Block cylinder heads used on 1968-1971 Corvettes and 1969&nbsp;Camaros.</p> <ul> <li>Aluminum performance cylinder head</li> <li>315cc rectangular intake ports</li> <li>Replacement head for P/N 14011076</li> <li>Machined for 2.250""/1.880"" 11/32"" valve stems</li> <li>110cc exhaust ports</li> <li>118cc combustion chambers</li> </ul> <p>Big-Block Cylinder Heads<br />Part Number: 12363408<br />Description:&nbsp;NHRA L88<br />Casting Number:&nbsp;12363401<br />Material:&nbsp;Alum<br />Port Size (cc):&nbsp;315<br />Port Type:&nbsp;Rect<br />Valve Angle:&nbsp;BBC<br />Chbr (cc):&nbsp;118<br />Int Vlv (in): 2.190<br />Exh Vlv (in):&nbsp;1.880<br />Exh Port:&nbsp;Square<br />Plug Type:&nbsp;Std<br />Heat Riser:&nbsp;no<br />Rocker Stud:&nbsp;Screw-in<br />Notes:&nbsp;Bare, NHRA legal</p>",799.22,829.46,942.48,0,0,N,,39,9.8,7.3,25,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Cylinder Heads/Aluminum Bowtie Street Cylinder Heads ,,,,,720,t/223/12363408__92209.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/head-asm-cyl-mchg-rect-port/12363408,,,,,,,,,,,,N,,
Product,126,"GASKET,CYL HD",P,12499223,1,Chevrolet,,Right,"<p>12499223<br />Cylinder Head Installation Kit (5.7L L31 Engine)</p> <ul> <li>Comprehensive kit</li> <li>Includes 2 cylinder head gaskets, 2 valve cover gaskets, 2 intake&nbsp;manifold gasket sets and 2 exhaust manifold gaskets</li> <li>.028"" compressed thickness</li> </ul> <p>PART DESCRIPTION QTY<br />10105117 Cylinder Head Gaskets 2<br />10046089 Valve Cover Gaskets 2<br />89017465 Intake Manifold Gaskets 2<br />12550033 Exhaust Manifold Gaskets 2</p>",94.54,93.38,111.48,0,0,N,,1.46,8.6,4,26.5,Y,Y,Y,none,0,0,Small-Block Crate Engines & Components/Small Block Engine Components/Head Gaskets & Bolts/Cylinder Head Gaskets and Head Bolts,,,,,301,i/074/12499223__79566.jpg,"GASKET,CYL HD",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/gasket-cyl-hd/12499223,,,,,,,,,,,,N,,
Product,125,"HEAD ASM,CYL (RECT PORT)",P,12363410,1,Chevrolet,,Right,"<p>12363410<br />Bowtie Rectangular Port Aluminum Bare Cylinder Head</p> <ul> <li>Bare aluminum performance head</li> <li>Machined for 2.250""/1.880"" valves</li> <li>300cc rectangular intake port</li> <li>110cc exhaust port</li> <li>118cc combustion chamber</li> </ul> <p>Big-Block Cylinder Heads<br />Part Number:&nbsp;12363410<br />Description:&nbsp;Rect alum<br />Casting Number:&nbsp;12363401<br />Material:&nbsp;Alum<br />Port Size (cc):&nbsp;300<br />Port Type:&nbsp;Rect<br />Valve Angle:&nbsp;BBC<br />Chbr (cc):&nbsp;118<br />Int Vlv (in):&nbsp;2.250<br />Exh Vlv (in):&nbsp;1.880<br />Exh Port:&nbsp;Square<br />Plug Type:&nbsp;Std<br />Heat Riser:&nbsp;no<br />Rocker Stud:&nbsp;Screw-in<br />Notes:&nbsp;Bare 3400</p>",753.24,743.94,888.25,0,0,N,,35.53,9.8,7.3,25,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Cylinder Heads/Aluminum Bowtie Street Cylinder Heads ,,,,,718,d/185/12363410__65537.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/head-asm-cyl-rect-port/12363410,,,,,,,,,,,,N,,
Product,123,"HEAD,CYL ASM. RECT PORT W/VALVES",P,12363400,1,Chevrolet,,Right,"<p>12363400<br />Bowtie Rectangular Port Aluminum Cylinder&nbsp;Head Assembly</p> <ul> <li>Aluminum performance head</li> <li>Completely assembled with 2.250""/1.880"" 11/32"" stem valves</li> <li>300cc rectangular intake port</li> <li>110cc exhaust port</li> <li>118cc combustion chamber</li> <li>Uses bare head P/N 12363410</li> </ul> <p>This head is assembled with the following components:<br />12366987 2.250"" Intake Valves<br />12366990 Valve Spring Retainer Lock<br />12366988 1.880"" Exhaust Valves<br /> 12366992 Valve Spring Retainer<br />12462970 Valve Springs<br /> 12495690 Valve Seals<br />3875916 Valve Spring Shims<br /> 3921912 Rocker Arm Studs<br />3860038 Pushrod Guideplates</p> <p>Big-Block Cylinder Heads<br />Part Number:&nbsp;12363400<br />Description:&nbsp;Rect alum<br />Casting Number:&nbsp;12363401<br />Material:&nbsp;Alum<br />Port Size (cc):&nbsp;300<br />Port Type:&nbsp;Rect<br />Valve Angle:&nbsp;BBC<br />Chbr (cc):&nbsp;118<br />Int Vlv (in):&nbsp;2.250<br />Exh Vlv (in):&nbsp;1.880<br />Exh Port:&nbsp;Square<br />Plug Type:&nbsp;Std<br />Heat Riser:&nbsp;no<br />Rocker Stud:&nbsp;Screw-in<br />Notes:&nbsp;Assembled</p>","1,026.94",1014.26,"1,211.01",0,0,N,,42.6,9.8,7.3,25,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Cylinder Heads/Aluminum Bowtie Street Cylinder Heads ,,,,,300,g/191/12363400__08255.jpg,"HEAD,CYL ASM. RECT PORT W/VALVES",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/head-cyl-asm-rect-port-w-valves/12363400,,,,,,,,,,,,N,,
Product,128,"GASKET PKG,CYL HD",P,12366984,1,Chevrolet,,Right,"<p>12366984<br />Head Gasket Kit, 502 Engine</p> <ul> <li>For all Gen V and Gen VI 502 Big-Blocks with cast-iron heads</li> <li>Has additional water hole for improved cooling of siamesed&nbsp;cylinder walls</li> <li>Includes 2 gaskets (right and left) per package</li> <li>Compressed thickness is 0.041""</li> </ul>",63.79,63.01,75.22,0,0,N,,0.77,7.4,0.3,22.6,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Head Gaskets & Bolts/Cylinder Head Gaskets,,,,,302,m/309/12366984__60426.jpg,"GASKET PKG,CYL HD",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/gasket-pkg-cyl-hd/12366984,,,,,,,,,,,,N,,
Product,129,"HEAD ASM,CYL (W/ VLV)",P,19213963,1,Chevrolet,,Right,"<p>19213963 (assembly)<br />LSX-LS9 Cylinder Head</p> <ul> <li>L92 style rectangle port design</li> <li>Assembled with 2.165"" titanium intake and 1.590"" sodium-filled&nbsp;exhaust valves</li> <li>15&deg; valve angle</li> <li>Minimum 4.000"" bore</li> <li>260cc &ldquo;as-cast&rdquo; intake ports, 80cc &ldquo;as-cast&rdquo; exhaust ports</li> <li>70cc &ldquo;as-cast&rdquo; combustion chambers</li> <li>Uses LS3 rocker arms/LS7 bolts</li> </ul>","1,144.68",1130.55,"1,349.86",0,0,N,,32.31,8.5,6.4,21.2,Y,Y,Y,none,0,0,LS & LSX Engines & Components/LS & LSX Engine Components/Cylinder Heads /LSX Cylinder Heads ,,,,,714,d/056/19213963__36530.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/head-asm-cyl-w-vlv/19213963,,,,,,,,,,,,N,,
Product,127,"HEAD,CYL",P,12480009,1,Chevrolet,,Right,"<p>12480009<br />18&deg; Aluminum Cylinder Head</p> <ul> <li>Low-port 18&deg; aluminum cylinder head for competition engines</li> <li>Identical to P/N 10134359, except that it has a new design&nbsp;intake port for the Daytona Dash Racing Series</li> </ul> <p>10134359<br />18&deg; Aluminum Cylinder Head</p> <ul> <li>Low-port 18&deg; aluminum cylinder head for maximum-effort&nbsp;competition engines</li> <li>Offers significant improvements over conventional head&nbsp;designs with 18&deg; valve angles (vs. older 23&deg; angles) and 43cc&nbsp;combustion chambers</li> <li>Spark plug holes are centrally located and valve centerlines&nbsp;are relocated</li> <li>Exhaust ports are high-flow</li> <li>Head face has an extra 0.080"" of material for 9.1:1 compression,&nbsp;and up to 2.200"" intake valves can be used</li> <li>Shallow wedge-shaped combustion chambers allow builders to&nbsp;achieve high compression ratios with small piston domes</li> <li>Heads do not include valve seats or guides</li> <li>Aftermarket shaft-mounted rocker arm assemblies and pushrods&nbsp;are required</li> <li>Piston domes and valve pockets must be matched to the revised&nbsp;combustion chamber design</li> </ul>",668.93,694.25,788.84,0,0,N,,19.6,7.8,5.1,16,Y,Y,Y,none,0,0,Other Engines & Platforms/Chevy V-6,,,,,715,z/858/12480009__32140.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/head-cyl/12480009,,,,,,,,,,,,N,,
Product,130,"HEAD ASM,CYL",P,12562926,1,Chevrolet,,Right,"<p>12562926<br />Bare Cast-iron Gen V and Gen VI Cylinder Head</p> <ul> <li>Bare cast-iron head</li> <li>Machined for 2.180""/1.880"" 3/8"" stem valves</li> <li>118cc combustion chambers</li> <li>3/8"" accessory bolt holes (otherwise identical to P/N 12562920)</li> </ul> <p>Big-Block Cylinder Heads<br />Part Number:&nbsp;12562926<br />Description:&nbsp;Gen V, VI BBC<br />Casting Number:&nbsp;12562934<br />Material:&nbsp;Iron<br />Port Size (cc):&nbsp;325<br />Port Type:&nbsp;Rect<br />Valve Angle:&nbsp;BBC<br />Chbr (cc):&nbsp;118<br />Int Vlv (in):&nbsp;2.180<br />Exh Vlv (in):&nbsp;1.880<br />Exh Port:&nbsp;Square<br />Plug Type:&nbsp;Std<br />Heat Riser:&nbsp;yes<br />Rocker Stud:&nbsp;Screw-in<br />Notes:&nbsp;3/8 accy holes</p>",555.07,548.22,654.57,0,0,N,,70.99,11.1,9.1,23.5,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Cylinder Heads/Service Replacement Heads ,,,,,713,x/691/12562926__04246.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/head-asm-cyl/12562926,,,,,,,,,,,,N,,
Product,132,"PLUG, A/N (#16)",P,25534387,1,Chevrolet,,Right,"<p>25534387<br />DRC E 3 Water Jacket Plug</p> <ul> <li>For ends of DRCE 3 cylinder head casting P/N 25534404</li> <li>Aluminum AN -16 with internal hex for Allen wrench</li> <li>Includes O-ring</li> <li>Sold individually; use 2 per head</li> </ul>",21.65,21.38,25.52,0,0,N,,0.04,2.1,0.8,1.3,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Cylinder Heads/DRCE Pro Stock Cylinder Heads ,,,,,712,u/552/25534387__62544.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/plug-a-n-16/25534387,,,,,,,,,,,,N,,
Product,131,"HEAD,CYLINDER (DRCE 2)",P,24502585,1,Chevrolet,,Right,"<p>24502585<br />DRC E 2 Raw Aluminum Cylinder Head</p> <ul> <li>Raw aluminum casting, not machined</li> <li>Accommodates 10&deg;&ndash;14&deg; x 5&deg; intake and 5&deg;&ndash;9&deg; x 2.5&deg; exhaust&nbsp;valve angles</li> <li>Designed to work on DRCE 2 block P/N 24502572</li> </ul> <p>Big-Block Cylinder Heads<br />Part Number:&nbsp;24502585<br />Description:&nbsp;DRCE 2<br />Material:&nbsp;Alum<br />Port Type:&nbsp;Peanut<br />Valve Angle:&nbsp;DRCE 2<br />Exh Port:&nbsp;DRCE<br />Heat Riser:&nbsp;no<br />Rocker Stud:&nbsp;Shaft<br />Notes:&nbsp;Pro Stock&ndash;raw</p>",812.35,802.32,957.97,0,0,N,,17.4,9.7,6.4,23.9,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Cylinder Heads/DRCE Pro Stock Cylinder Heads ,,,,,303,s/887/24502585__63382.jpg,"HEAD,CYLINDER (DRCE 2)",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/head-cylinder-drce-2/24502585,,,,,,,,,,,,N,,
Product,133,"PLUG, A/N (#8)",P,25534388,1,Chevrolet,,Right,"<p>25534388<br />DRC E 3 Water Jacket Plug</p> <ul> <li>For water jacket access holes of DRCE 3 cylinder head casting&nbsp;P/N 25534404</li> <li>Aluminum AN -08 with internal hex for Allen wrench</li> <li>Includes O-ring</li> <li>Sold individually; use 8 per head</li> </ul>",12.34,12.19,14.56,0,0,N,,0.04,2.1,0.8,1.3,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Cylinder Heads/DRCE Pro Stock Cylinder Heads ,,,,,711,v/513/25534388__48840.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/plug-a-n-8/25534388,,,,,,,,,,,,N,,
Product,135,"MANIFOLD PKG,INT*HOLLEY BASE NOT CNC'D*",P,12363406,1,Chevrolet,,Right,"<p>12363406<br />Intake Manifold, Oval Port (square bore) (Holley Carburetors)</p> <ul> <li>Same as manifold P/N 12363420 (see above), but designed for use&nbsp;with a Holley carburetor</li> <li>Dual-plane design requires bolt kit P/N 12367959, which includes 16&nbsp;bolts (8740 chrome-moly 3/8-16 x 1.5"" with 3/8"" hex head and 16 5/8""&nbsp;O.D. washers), and manifold gasket kit P/N 12366985</li> <li>Accepts air conditioning and alternator brackets and a late-model&nbsp;water neck</li> </ul> <p>NOTE: Will not fit production Corvettes, and may not fit Chevelles.&nbsp;Manifold carb flange height is 4.450"".</p>",261.31,258.09,308.15,0,0,N,,19.81,11.3,6.9,23.3,Y,Y,Y,none,0,0,"Big-Block Engines & Components/Big Block Engine Components/Intake Manifolds & Components/Intake Manifolds, Gaskets and Components ",,,,,305,l/602/12363406__03207.jpg,"MANIFOLD PKG,INT*HOLLEY BASE NOT CNC'D*",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/manifold-pkg-int-holley-base-not-cncd/12363406,,,,,,,,,,,,N,,
Product,134,"HEAD,CYLINDER (DRCE 3) CSTG",P,25534404,1,Chevrolet,,Right,"<p>25534404<br />DRC E 3 Aluminum Cylinder Head Casting</p> <ul> <li>Raw aluminum casting, not machined</li> <li>Newest design DRCE &ndash; rocker arm mounting pads and valve spring&nbsp;seat pads allow greater flexibility with valve angles and locations&nbsp;than DRCE 2</li> <li>Designed to work on DRCE 3 block and DRCE 2 P/N 24502572</li> </ul> <p>Big-Block Cylinder Heads<br />Part Number:&nbsp;25534404<br />Description:&nbsp;DRCE 3<br />Material:&nbsp;Alum<br />Port Type:&nbsp;Peanut<br />Valve Angle:&nbsp;DRCE 3<br />Exh Port:&nbsp;DRCE<br />Heat Riser:&nbsp;no<br />Rocker Stud:&nbsp;Shaft<br />Notes:&nbsp;Pro Stock&ndash;raw</p>","1,423.27",1405.7,"1,678.38",0,0,N,,32.31,8.7,6.1,21.5,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Cylinder Heads/DRCE Pro Stock Cylinder Heads ,,,,,304,t/147/25534404__96821.jpg,"HEAD,CYLINDER (DRCE 3) CSTG",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/head-cylinder-drce-3-cstg/25534404,,,,,,,,,,,,N,,
